"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"CHL","CPI","TOT","AGRWTH","M","2008-08",9.305241,
"CHL","CPI","TOT","AGRWTH","M","2008-09",9.232459,
"CHL","CPI","TOT","AGRWTH","M","2008-10",9.853125,
"CHL","CPI","TOT","AGRWTH","M","2008-11",8.887383,
"CHL","CPI","TOT","AGRWTH","M","2008-12",7.092753,
"CHL","CPI","TOT","AGRWTH","M","2009-01",6.31756,
"CHL","CPI","TOT","AGRWTH","M","2009-02",5.506887,
"CHL","CPI","TOT","AGRWTH","M","2009-03",5.037037,
"CHL","CPI","TOT","AGRWTH","M","2009-04",4.478084,
"CHL","CPI","TOT","AGRWTH","M","2009-05",3.025313,
"CHL","CPI","TOT","AGRWTH","M","2009-06",1.862691,
"CHL","CPI","TOT","AGRWTH","M","2009-07",0.2873476,
"CHL","CPI","TOT","AGRWTH","M","2009-08",-0.9959759,
"CHL","CPI","TOT","AGRWTH","M","2009-09",-1.075055,
"CHL","CPI","TOT","AGRWTH","M","2009-10",-1.938921,
"CHL","CPI","TOT","AGRWTH","M","2009-11",-2.265519,
"CHL","CPI","TOT","AGRWTH","M","2009-12",-1.38,
"CHL","CPI","TOT","AGRWTH","M","2010-01",-0.107398,
"CHL","CPI","TOT","AGRWTH","M","2010-02",0.5324768,
"CHL","CPI","TOT","AGRWTH","M","2010-03",0.2356472,
"CHL","CPI","TOT","AGRWTH","M","2010-04",0.8502701,
"CHL","CPI","TOT","AGRWTH","M","2010-05",1.469945,
"CHL","CPI","TOT","AGRWTH","M","2010-06",1.122165,
"CHL","CPI","TOT","AGRWTH","M","2010-07",2.214935,
"CHL","CPI","TOT","AGRWTH","M","2010-08",2.488952,
"CHL","CPI","TOT","AGRWTH","M","2010-09",1.895309,
"CHL","CPI","TOT","AGRWTH","M","2010-10",1.994236,
"CHL","CPI","TOT","AGRWTH","M","2010-11",2.545834,
"CHL","CPI","TOT","AGRWTH","M","2010-12",2.979619,
"CHL","CPI","TOT","AGRWTH","M","2011-01",2.721763,
"CHL","CPI","TOT","AGRWTH","M","2011-02",2.67033,
"CHL","CPI","TOT","AGRWTH","M","2011-03",3.370663,
"CHL","CPI","TOT","AGRWTH","M","2011-04",3.224044,
"CHL","CPI","TOT","AGRWTH","M","2011-05",3.256016,
"CHL","CPI","TOT","AGRWTH","M","2011-06",3.441141,
"CHL","CPI","TOT","AGRWTH","M","2011-07",2.910625,
"CHL","CPI","TOT","AGRWTH","M","2011-08",3.1734,
"CHL","CPI","TOT","AGRWTH","M","2011-09",3.268608,
"CHL","CPI","TOT","AGRWTH","M","2011-10",3.674965,
"CHL","CPI","TOT","AGRWTH","M","2011-11",3.919879,
"CHL","CPI","TOT","AGRWTH","M","2011-12",4.431537,
"CHL","CPI","TOT","AGRWTH","M","2012-01",4.248015,
"CHL","CPI","TOT","AGRWTH","M","2012-02",4.409719,
"CHL","CPI","TOT","AGRWTH","M","2012-03",3.7812,
"CHL","CPI","TOT","AGRWTH","M","2012-04",3.5045,
"CHL","CPI","TOT","AGRWTH","M","2012-05",3.132251,
"CHL","CPI","TOT","AGRWTH","M","2012-06",2.642383,
"CHL","CPI","TOT","AGRWTH","M","2012-07",2.502366,
"CHL","CPI","TOT","AGRWTH","M","2012-08",2.571908,
"CHL","CPI","TOT","AGRWTH","M","2012-09",2.851771,
"CHL","CPI","TOT","AGRWTH","M","2012-10",2.920998,
"CHL","CPI","TOT","AGRWTH","M","2012-11",2.134715,
"CHL","CPI","TOT","AGRWTH","M","2012-12",1.48316,
"CHL","CPI","TOT","AGRWTH","M","2013-01",1.574398,
"CHL","CPI","TOT","AGRWTH","M","2013-02",1.312148,
"CHL","CPI","TOT","AGRWTH","M","2013-03",1.535155,
"CHL","CPI","TOT","AGRWTH","M","2013-04",0.9922259,
"CHL","CPI","TOT","AGRWTH","M","2013-05",0.9510175,
"CHL","CPI","TOT","AGRWTH","M","2013-06",1.897436,
"CHL","CPI","TOT","AGRWTH","M","2013-07",2.174582,
"CHL","CPI","TOT","AGRWTH","M","2013-08",2.190155,
"CHL","CPI","TOT","AGRWTH","M","2013-09",1.95003,
"CHL","CPI","TOT","AGRWTH","M","2013-10",1.535198,
"CHL","CPI","TOT","AGRWTH","M","2013-11",2.374188,
"CHL","CPI","TOT","AGRWTH","M","2013-12",3.02446,
"CHL","CPI","TOT","AGRWTH","M","2014-01",3.018944,
"CHL","CPI","TOT","AGRWTH","M","2014-02",3.389659,
"CHL","CPI","TOT","AGRWTH","M","2014-03",3.860498,
"CHL","CPI","TOT","AGRWTH","M","2014-04",5.013674,
"CHL","CPI","TOT","AGRWTH","M","2014-05",5.37885,
"CHL","CPI","TOT","AGRWTH","M","2014-06",4.760946,
"CHL","CPI","TOT","AGRWTH","M","2014-07",4.728441,
"CHL","CPI","TOT","AGRWTH","M","2014-08",4.817226,
"CHL","CPI","TOT","AGRWTH","M","2014-09",5.140466,
"CHL","CPI","TOT","AGRWTH","M","2014-10",6.077788,
"CHL","CPI","TOT","AGRWTH","M","2014-11",5.708622,
"CHL","CPI","TOT","AGRWTH","M","2014-12",4.639937,
"CHL","CPI","TOT","AGRWTH","M","2015-01",4.533386,
"CHL","CPI","TOT","AGRWTH","M","2015-02",4.403993,
"CHL","CPI","TOT","AGRWTH","M","2015-03",4.182842,
"CHL","CPI","TOT","AGRWTH","M","2015-04",4.137732,
"CHL","CPI","TOT","AGRWTH","M","2015-05",3.970009,
"CHL","CPI","TOT","AGRWTH","M","2015-06",4.419677,
"CHL","CPI","TOT","AGRWTH","M","2015-07",4.620399,
"CHL","CPI","TOT","AGRWTH","M","2015-08",4.987579,
"CHL","CPI","TOT","AGRWTH","M","2015-09",4.642789,
"CHL","CPI","TOT","AGRWTH","M","2015-10",3.985371,
"CHL","CPI","TOT","AGRWTH","M","2015-11",3.937746,
"CHL","CPI","TOT","AGRWTH","M","2015-12",4.377707,
"CHL","CPI","TOT","AGRWTH","M","2016-01",4.788335,
"CHL","CPI","TOT","AGRWTH","M","2016-02",4.705662,
"CHL","CPI","TOT","AGRWTH","M","2016-03",4.452725,
"CHL","CPI","TOT","AGRWTH","M","2016-04",4.186348,
"CHL","CPI","TOT","AGRWTH","M","2016-05",4.243713,
"CHL","CPI","TOT","AGRWTH","M","2016-06",4.205006,
"CHL","CPI","TOT","AGRWTH","M","2016-07",4.022357,
"CHL","CPI","TOT","AGRWTH","M","2016-08",3.36731,
"CHL","CPI","TOT","AGRWTH","M","2016-09",3.096704,
"CHL","CPI","TOT","AGRWTH","M","2016-10",2.849671,
"CHL","CPI","TOT","AGRWTH","M","2016-11",2.931625,
"CHL","CPI","TOT","AGRWTH","M","2016-12",2.714891,
"CHL","CPI","TOT","AGRWTH","M","2017-01",2.783015,
"CHN","CPI","TOT","AGRWTH","M","1996-11",6.9,
"CHN","CPI","TOT","AGRWTH","M","1996-12",7,
"CHN","CPI","TOT","AGRWTH","M","1997-01",5.9,
"CHN","CPI","TOT","AGRWTH","M","1997-02",5.6,
"CHN","CPI","TOT","AGRWTH","M","1997-03",4,
"CHN","CPI","TOT","AGRWTH","M","1997-04",3.2,
"CHN","CPI","TOT","AGRWTH","M","1997-05",2.8,
"CHN","CPI","TOT","AGRWTH","M","1997-06",2.8,
"CHN","CPI","TOT","AGRWTH","M","1997-07",2.7,
"CHN","CPI","TOT","AGRWTH","M","1997-08",1.9,
"CHN","CPI","TOT","AGRWTH","M","1997-09",1.8,
"CHN","CPI","TOT","AGRWTH","M","1997-10",1.5,
"CHN","CPI","TOT","AGRWTH","M","1997-11",1.1,
"CHN","CPI","TOT","AGRWTH","M","1997-12",0.4,
"CHN","CPI","TOT","AGRWTH","M","1998-01",0.3,
"CHN","CPI","TOT","AGRWTH","M","1998-02",-1,
"CHN","CPI","TOT","AGRWTH","M","1998-03",0.7,
"CHN","CPI","TOT","AGRWTH","M","1998-04",-0.3,
"CHN","CPI","TOT","AGRWTH","M","1998-05",-1,
"CHN","CPI","TOT","AGRWTH","M","1998-06",-1.3,
"CHN","CPI","TOT","AGRWTH","M","1998-07",-1.4,
"CHN","CPI","TOT","AGRWTH","M","1998-08",-1.4,
"CHN","CPI","TOT","AGRWTH","M","1998-09",-1.5,
"CHN","CPI","TOT","AGRWTH","M","1998-10",-1.1,
"CHN","CPI","TOT","AGRWTH","M","1998-11",-1.2,
"CHN","CPI","TOT","AGRWTH","M","1998-12",-1,
"CHN","CPI","TOT","AGRWTH","M","1999-01",-1.2,
"CHN","CPI","TOT","AGRWTH","M","1999-02",-1.3,
"CHN","CPI","TOT","AGRWTH","M","1999-03",-1.8,
"CHN","CPI","TOT","AGRWTH","M","1999-04",-1.3,
"CHN","CPI","TOT","AGRWTH","M","1999-05",-2.2,
"CHN","CPI","TOT","AGRWTH","M","1999-06",-2.68,
"CHN","CPI","TOT","AGRWTH","M","1999-07",-1.4,
"CHN","CPI","TOT","AGRWTH","M","1999-08",-1.7,
"CHN","CPI","TOT","AGRWTH","M","1999-09",-0.8,
"CHN","CPI","TOT","AGRWTH","M","1999-10",-0.6,
"CHN","CPI","TOT","AGRWTH","M","1999-11",-0.9,
"CHN","CPI","TOT","AGRWTH","M","1999-12",-1,
"CHN","CPI","TOT","AGRWTH","M","2000-01",-0.2,
"CHN","CPI","TOT","AGRWTH","M","2000-02",0.7,
"CHN","CPI","TOT","AGRWTH","M","2000-03",-0.2,
"CHN","CPI","TOT","AGRWTH","M","2000-04",-0.3,
"CHN","CPI","TOT","AGRWTH","M","2000-05",0.1,
"CHN","CPI","TOT","AGRWTH","M","2000-06",0.5,
"CHN","CPI","TOT","AGRWTH","M","2000-07",0.5,
"CHN","CPI","TOT","AGRWTH","M","2000-08",0.3,
"CHN","CPI","TOT","AGRWTH","M","2000-09",0,
"CHN","CPI","TOT","AGRWTH","M","2000-10",0,
"CHN","CPI","TOT","AGRWTH","M","2000-11",1.3,
"CHN","CPI","TOT","AGRWTH","M","2000-12",0.4,
"CHN","CPI","TOT","AGRWTH","M","2001-01",1.2,
"CHN","CPI","TOT","AGRWTH","M","2001-02",0,
"CHN","CPI","TOT","AGRWTH","M","2001-03",0.8,
"CHN","CPI","TOT","AGRWTH","M","2001-04",1.6,
"CHN","CPI","TOT","AGRWTH","M","2001-05",1.7,
"CHN","CPI","TOT","AGRWTH","M","2001-06",1.4,
"CHN","CPI","TOT","AGRWTH","M","2001-07",1.5,
"CHN","CPI","TOT","AGRWTH","M","2001-08",1,
"CHN","CPI","TOT","AGRWTH","M","2001-09",-0.1,
"CHN","CPI","TOT","AGRWTH","M","2001-10",0.2,
"CHN","CPI","TOT","AGRWTH","M","2001-11",-0.3,
"CHN","CPI","TOT","AGRWTH","M","2001-12",-0.3,
"CHN","CPI","TOT","AGRWTH","M","2002-01",-1,
"CHN","CPI","TOT","AGRWTH","M","2002-02",0,
"CHN","CPI","TOT","AGRWTH","M","2002-03",-0.8,
"CHN","CPI","TOT","AGRWTH","M","2002-04",-1.3,
"CHN","CPI","TOT","AGRWTH","M","2002-05",-1.1,
"CHN","CPI","TOT","AGRWTH","M","2002-06",-0.8,
"CHN","CPI","TOT","AGRWTH","M","2002-07",-0.9,
"CHN","CPI","TOT","AGRWTH","M","2002-08",-0.7,
"CHN","CPI","TOT","AGRWTH","M","2002-09",-0.7,
"CHN","CPI","TOT","AGRWTH","M","2002-10",-0.8,
"CHN","CPI","TOT","AGRWTH","M","2002-11",-0.7,
"CHN","CPI","TOT","AGRWTH","M","2002-12",-0.4,
"CHN","CPI","TOT","AGRWTH","M","2003-01",0.4,
"CHN","CPI","TOT","AGRWTH","M","2003-02",0.2,
"CHN","CPI","TOT","AGRWTH","M","2003-03",0.9,
"CHN","CPI","TOT","AGRWTH","M","2003-04",1,
"CHN","CPI","TOT","AGRWTH","M","2003-05",0.7,
"CHN","CPI","TOT","AGRWTH","M","2003-06",0.3,
"CHN","CPI","TOT","AGRWTH","M","2003-07",0.5,
"CHN","CPI","TOT","AGRWTH","M","2003-08",0.9,
"CHN","CPI","TOT","AGRWTH","M","2003-09",1.1,
"CHN","CPI","TOT","AGRWTH","M","2003-10",1.8,
"CHN","CPI","TOT","AGRWTH","M","2003-11",3,
"CHN","CPI","TOT","AGRWTH","M","2003-12",3.2,
"CHN","CPI","TOT","AGRWTH","M","2004-01",3.2,
"CHN","CPI","TOT","AGRWTH","M","2004-02",2.1,
"CHN","CPI","TOT","AGRWTH","M","2004-03",3,
"CHN","CPI","TOT","AGRWTH","M","2004-04",3.8,
"CHN","CPI","TOT","AGRWTH","M","2004-05",4.4,
"CHN","CPI","TOT","AGRWTH","M","2004-06",5,
"CHN","CPI","TOT","AGRWTH","M","2004-07",5.3,
"CHN","CPI","TOT","AGRWTH","M","2004-08",5.3,
"CHN","CPI","TOT","AGRWTH","M","2004-09",5.2,
"CHN","CPI","TOT","AGRWTH","M","2004-10",4.3,
"CHN","CPI","TOT","AGRWTH","M","2004-11",2.8,
"CHN","CPI","TOT","AGRWTH","M","2004-12",2.4,
"CHN","CPI","TOT","AGRWTH","M","2005-01",1.9,
"CHN","CPI","TOT","AGRWTH","M","2005-02",3.9,
"CHN","CPI","TOT","AGRWTH","M","2005-03",2.7,
"CHN","CPI","TOT","AGRWTH","M","2005-04",1.8,
"CHN","CPI","TOT","AGRWTH","M","2005-05",1.8,
"CHN","CPI","TOT","AGRWTH","M","2005-06",1.6,
"CHN","CPI","TOT","AGRWTH","M","2005-07",1.8,
"CHN","CPI","TOT","AGRWTH","M","2005-08",1.3,
"CHN","CPI","TOT","AGRWTH","M","2005-09",0.9,
"CHN","CPI","TOT","AGRWTH","M","2005-10",1.2,
"CHN","CPI","TOT","AGRWTH","M","2005-11",1.3,
"CHN","CPI","TOT","AGRWTH","M","2005-12",1.6,
"CHN","CPI","TOT","AGRWTH","M","2006-01",1.9,
"CHN","CPI","TOT","AGRWTH","M","2006-02",0.9,
"CHN","CPI","TOT","AGRWTH","M","2006-03",0.8,
"CHN","CPI","TOT","AGRWTH","M","2006-04",1.2,
"CHN","CPI","TOT","AGRWTH","M","2006-05",1.4,
"CHN","CPI","TOT","AGRWTH","M","2006-06",1.5,
"CHN","CPI","TOT","AGRWTH","M","2006-07",1,
"CHN","CPI","TOT","AGRWTH","M","2006-08",1.3,
"CHN","CPI","TOT","AGRWTH","M","2006-09",1.5,
"CHN","CPI","TOT","AGRWTH","M","2006-10",1.4,
"CHN","CPI","TOT","AGRWTH","M","2006-11",1.9,
"CHN","CPI","TOT","AGRWTH","M","2006-12",2.8,
"CHN","CPI","TOT","AGRWTH","M","2007-01",2.2,
"CHN","CPI","TOT","AGRWTH","M","2007-02",2.7,
"CHN","CPI","TOT","AGRWTH","M","2007-03",3.3,
"CHN","CPI","TOT","AGRWTH","M","2007-04",3,
"CHN","CPI","TOT","AGRWTH","M","2007-05",3.4,
"CHN","CPI","TOT","AGRWTH","M","2007-06",4.4,
"CHN","CPI","TOT","AGRWTH","M","2007-07",5.6,
"CHN","CPI","TOT","AGRWTH","M","2007-08",6.5,
"CHN","CPI","TOT","AGRWTH","M","2007-09",6.2,
"CHN","CPI","TOT","AGRWTH","M","2007-10",6.5,
"CHN","CPI","TOT","AGRWTH","M","2007-11",6.9,
"CHN","CPI","TOT","AGRWTH","M","2007-12",6.5,
"CHN","CPI","TOT","AGRWTH","M","2008-01",7.1,
"CHN","CPI","TOT","AGRWTH","M","2008-02",8.7,
"CHN","CPI","TOT","AGRWTH","M","2008-03",8.3,
"CHN","CPI","TOT","AGRWTH","M","2008-04",8.5,
"CHN","CPI","TOT","AGRWTH","M","2008-05",7.7,
"CHN","CPI","TOT","AGRWTH","M","2008-06",7.1,
"CHN","CPI","TOT","AGRWTH","M","2008-07",6.3,
"CHN","CPI","TOT","AGRWTH","M","2008-08",4.9,
"CHN","CPI","TOT","AGRWTH","M","2008-09",4.6,
"CHN","CPI","TOT","AGRWTH","M","2008-10",4,
"CHN","CPI","TOT","AGRWTH","M","2008-11",2.4,
"CHN","CPI","TOT","AGRWTH","M","2008-12",1.2,
"CHN","CPI","TOT","AGRWTH","M","2009-01",1,
"CHN","CPI","TOT","AGRWTH","M","2009-02",-1.6,
"CHN","CPI","TOT","AGRWTH","M","2009-03",-1.2,
"CHN","CPI","TOT","AGRWTH","M","2009-04",-1.5,
"CHN","CPI","TOT","AGRWTH","M","2009-05",-1.4,
"CHN","CPI","TOT","AGRWTH","M","2009-06",-1.7,
"CHN","CPI","TOT","AGRWTH","M","2009-07",-1.8,
"CHN","CPI","TOT","AGRWTH","M","2009-08",-1.2,
"CHN","CPI","TOT","AGRWTH","M","2009-09",-0.8,
"CHN","CPI","TOT","AGRWTH","M","2009-10",-0.5,
"CHN","CPI","TOT","AGRWTH","M","2009-11",0.6,
"CHN","CPI","TOT","AGRWTH","M","2009-12",1.9,
"CHN","CPI","TOT","AGRWTH","M","2010-01",1.5,
"CHN","CPI","TOT","AGRWTH","M","2010-02",2.7,
"CHN","CPI","TOT","AGRWTH","M","2010-03",2.4,
"CHN","CPI","TOT","AGRWTH","M","2010-04",2.8,
"CHN","CPI","TOT","AGRWTH","M","2010-05",3.1,
"CHN","CPI","TOT","AGRWTH","M","2010-06",2.9,
"CHN","CPI","TOT","AGRWTH","M","2010-07",3.3,
"CHN","CPI","TOT","AGRWTH","M","2010-08",3.5,
"CHN","CPI","TOT","AGRWTH","M","2010-09",3.6,
"CHN","CPI","TOT","AGRWTH","M","2010-10",4.4,
"CHN","CPI","TOT","AGRWTH","M","2010-11",5.1,
"CHN","CPI","TOT","AGRWTH","M","2010-12",4.6,
"CHN","CPI","TOT","AGRWTH","M","2011-01",4.9,
"CHN","CPI","TOT","AGRWTH","M","2011-02",4.9,
"CHN","CPI","TOT","AGRWTH","M","2011-03",5.4,
"CHN","CPI","TOT","AGRWTH","M","2011-04",5.3,
"CHN","CPI","TOT","AGRWTH","M","2011-05",5.5,
"CHN","CPI","TOT","AGRWTH","M","2011-06",6.4,
"CHN","CPI","TOT","AGRWTH","M","2011-07",6.5,
"CHN","CPI","TOT","AGRWTH","M","2011-08",6.2,
"CHN","CPI","TOT","AGRWTH","M","2011-09",6.1,
"CHN","CPI","TOT","AGRWTH","M","2011-10",5.5,
"CHN","CPI","TOT","AGRWTH","M","2011-11",4.2,
"CHN","CPI","TOT","AGRWTH","M","2011-12",4.1,
"CHN","CPI","TOT","AGRWTH","M","2012-01",4.5,
"CHN","CPI","TOT","AGRWTH","M","2012-02",3.2,
"CHN","CPI","TOT","AGRWTH","M","2012-03",3.6,
"CHN","CPI","TOT","AGRWTH","M","2012-04",3.4,
"CHN","CPI","TOT","AGRWTH","M","2012-05",3,
"CHN","CPI","TOT","AGRWTH","M","2012-06",2.2,
"CHN","CPI","TOT","AGRWTH","M","2012-07",1.8,
"CHN","CPI","TOT","AGRWTH","M","2012-08",2,
"CHN","CPI","TOT","AGRWTH","M","2012-09",1.9,
"CHN","CPI","TOT","AGRWTH","M","2012-10",1.7,
"CHN","CPI","TOT","AGRWTH","M","2012-11",2,
"CHN","CPI","TOT","AGRWTH","M","2012-12",2.5,
"CHN","CPI","TOT","AGRWTH","M","2013-01",2,
"CHN","CPI","TOT","AGRWTH","M","2013-02",3.2,
"CHN","CPI","TOT","AGRWTH","M","2013-03",2.1,
"CHN","CPI","TOT","AGRWTH","M","2013-04",2.4,
"CHN","CPI","TOT","AGRWTH","M","2013-05",2.1,
"CHN","CPI","TOT","AGRWTH","M","2013-06",2.7,
"CHN","CPI","TOT","AGRWTH","M","2013-07",2.7,
"CHN","CPI","TOT","AGRWTH","M","2013-08",2.6,
"CHN","CPI","TOT","AGRWTH","M","2013-09",3.1,
"CHN","CPI","TOT","AGRWTH","M","2013-10",3.2,
"CHN","CPI","TOT","AGRWTH","M","2013-11",3,
"CHN","CPI","TOT","AGRWTH","M","2013-12",2.5,
"CHN","CPI","TOT","AGRWTH","M","2014-01",2.5,
"CHN","CPI","TOT","AGRWTH","M","2014-02",2,
"CHN","CPI","TOT","AGRWTH","M","2014-03",2.4,
"CHN","CPI","TOT","AGRWTH","M","2014-04",1.8,
"CHN","CPI","TOT","AGRWTH","M","2014-05",2.5,
"CHN","CPI","TOT","AGRWTH","M","2014-06",2.3,
"CHN","CPI","TOT","AGRWTH","M","2014-07",2.3,
"CHN","CPI","TOT","AGRWTH","M","2014-08",2,
"CHN","CPI","TOT","AGRWTH","M","2014-09",1.6,
"CHN","CPI","TOT","AGRWTH","M","2014-10",1.6,
"CHN","CPI","TOT","AGRWTH","M","2014-11",1.4,
"CHN","CPI","TOT","AGRWTH","M","2014-12",1.5,
"CHN","CPI","TOT","AGRWTH","M","2015-01",0.8,
"CHN","CPI","TOT","AGRWTH","M","2015-02",1.4,
"CHN","CPI","TOT","AGRWTH","M","2015-03",1.4,
"CHN","CPI","TOT","AGRWTH","M","2015-04",1.5,
"CHN","CPI","TOT","AGRWTH","M","2015-05",1.2,
"CHN","CPI","TOT","AGRWTH","M","2015-06",1.4,
"CHN","CPI","TOT","AGRWTH","M","2015-07",1.6,
"CHN","CPI","TOT","AGRWTH","M","2015-08",2,
"CHN","CPI","TOT","AGRWTH","M","2015-09",1.6,
"CHN","CPI","TOT","AGRWTH","M","2015-10",1.3,
"CHN","CPI","TOT","AGRWTH","M","2015-11",1.5,
"CHN","CPI","TOT","AGRWTH","M","2015-12",1.6,
"CHN","CPI","TOT","AGRWTH","M","2016-01",1.8,
"CHN","CPI","TOT","AGRWTH","M","2016-02",2.3,
"CHN","CPI","TOT","AGRWTH","M","2016-03",2.3,
"CHN","CPI","TOT","AGRWTH","M","2016-04",2.3,
"CHN","CPI","TOT","AGRWTH","M","2016-05",2,
"CHN","CPI","TOT","AGRWTH","M","2016-06",1.9,
"CHN","CPI","TOT","AGRWTH","M","2016-07",1.8,
"CHN","CPI","TOT","AGRWTH","M","2016-08",1.3,
"CHN","CPI","TOT","AGRWTH","M","2016-09",1.9,
"CHN","CPI","TOT","AGRWTH","M","2016-10",2.1,
"CHN","CPI","TOT","AGRWTH","M","2016-11",2.3,
"CHN","CPI","TOT","AGRWTH","M","2016-12",2.1,
"CHN","CPI","TOT","AGRWTH","M","2017-01",2.5,
"EST","CPI","TOT","AGRWTH","M","1998-01",11.53229,
"EST","CPI","TOT","AGRWTH","M","1998-02",11.83842,
"EST","CPI","TOT","AGRWTH","M","1998-03",11.81946,
"EST","CPI","TOT","AGRWTH","M","1998-04",10.66996,
"EST","CPI","TOT","AGRWTH","M","1998-05",9.042343,
"EST","CPI","TOT","AGRWTH","M","1998-06",8.534731,
"EST","CPI","TOT","AGRWTH","M","1998-07",8.744512,
"EST","CPI","TOT","AGRWTH","M","1998-08",8.054547,
"EST","CPI","TOT","AGRWTH","M","1998-09",7.568346,
"EST","CPI","TOT","AGRWTH","M","1998-10",6.804745,
"EST","CPI","TOT","AGRWTH","M","1998-11",5.862808,
"EST","CPI","TOT","AGRWTH","M","1998-12",5.210739,
"EST","CPI","TOT","AGRWTH","M","1999-01",4.545455,
"EST","CPI","TOT","AGRWTH","M","1999-02",3.846154,
"EST","CPI","TOT","AGRWTH","M","1999-03",3.631285,
"EST","CPI","TOT","AGRWTH","M","1999-04",3.336423,
"EST","CPI","TOT","AGRWTH","M","1999-05",3.3241,
"EST","CPI","TOT","AGRWTH","M","1999-06",3.133641,
"EST","CPI","TOT","AGRWTH","M","1999-07",2.566453,
"EST","CPI","TOT","AGRWTH","M","1999-08",2.571166,
"EST","CPI","TOT","AGRWTH","M","1999-09",2.754821,
"EST","CPI","TOT","AGRWTH","M","1999-10",2.84143,
"EST","CPI","TOT","AGRWTH","M","1999-11",3.211009,
"EST","CPI","TOT","AGRWTH","M","1999-12",3.846154,
"EST","CPI","TOT","AGRWTH","M","2000-01",3.26087,
"EST","CPI","TOT","AGRWTH","M","2000-02",3.071364,
"EST","CPI","TOT","AGRWTH","M","2000-03",3.144654,
"EST","CPI","TOT","AGRWTH","M","2000-04",3.139014,
"EST","CPI","TOT","AGRWTH","M","2000-05",2.859696,
"EST","CPI","TOT","AGRWTH","M","2000-06",3.217158,
"EST","CPI","TOT","AGRWTH","M","2000-07",4.110813,
"EST","CPI","TOT","AGRWTH","M","2000-08",4.476276,
"EST","CPI","TOT","AGRWTH","M","2000-09",4.736372,
"EST","CPI","TOT","AGRWTH","M","2000-10",5.43672,
"EST","CPI","TOT","AGRWTH","M","2000-11",5.688889,
"EST","CPI","TOT","AGRWTH","M","2000-12",5.026455,
"EST","CPI","TOT","AGRWTH","M","2001-01",5.789474,
"EST","CPI","TOT","AGRWTH","M","2001-02",6.047327,
"EST","CPI","TOT","AGRWTH","M","2001-03",5.836237,
"EST","CPI","TOT","AGRWTH","M","2001-04",6.347826,
"EST","CPI","TOT","AGRWTH","M","2001-05",6.950478,
"EST","CPI","TOT","AGRWTH","M","2001-06",6.839827,
"EST","CPI","TOT","AGRWTH","M","2001-07",6.351931,
"EST","CPI","TOT","AGRWTH","M","2001-08",6.083976,
"EST","CPI","TOT","AGRWTH","M","2001-09",5.716723,
"EST","CPI","TOT","AGRWTH","M","2001-10",4.733728,
"EST","CPI","TOT","AGRWTH","M","2001-11",4.205215,
"EST","CPI","TOT","AGRWTH","M","2001-12",4.198153,
"EST","CPI","TOT","AGRWTH","M","2002-01",4.228856,
"EST","CPI","TOT","AGRWTH","M","2002-02",4.46281,
"EST","CPI","TOT","AGRWTH","M","2002-03",4.279835,
"EST","CPI","TOT","AGRWTH","M","2002-04",4.578904,
"EST","CPI","TOT","AGRWTH","M","2002-05",4.142973,
"EST","CPI","TOT","AGRWTH","M","2002-06",3.808752,
"EST","CPI","TOT","AGRWTH","M","2002-07",3.066989,
"EST","CPI","TOT","AGRWTH","M","2002-08",2.66559,
"EST","CPI","TOT","AGRWTH","M","2002-09",2.663438,
"EST","CPI","TOT","AGRWTH","M","2002-10",3.22841,
"EST","CPI","TOT","AGRWTH","M","2002-11",3.066989,
"EST","CPI","TOT","AGRWTH","M","2002-12",2.739726,
"EST","CPI","TOT","AGRWTH","M","2003-01",2.545744,
"EST","CPI","TOT","AGRWTH","M","2003-02",2.373418,
"EST","CPI","TOT","AGRWTH","M","2003-03",2.367798,
"EST","CPI","TOT","AGRWTH","M","2003-04",1.250977,
"EST","CPI","TOT","AGRWTH","M","2003-05",0.7020281,
"EST","CPI","TOT","AGRWTH","M","2003-06",0.312256,
"EST","CPI","TOT","AGRWTH","M","2003-07",0.7830853,
"EST","CPI","TOT","AGRWTH","M","2003-08",1.258851,
"EST","CPI","TOT","AGRWTH","M","2003-09",1.415094,
"EST","CPI","TOT","AGRWTH","M","2003-10",1.016419,
"EST","CPI","TOT","AGRWTH","M","2003-11",1.018011,
"EST","CPI","TOT","AGRWTH","M","2003-12",1.019608,
"EST","CPI","TOT","AGRWTH","M","2004-01",0.4654771,
"EST","CPI","TOT","AGRWTH","M","2004-02",0.4636785,
"EST","CPI","TOT","AGRWTH","M","2004-03",0.385505,
"EST","CPI","TOT","AGRWTH","M","2004-04",1.312741,
"EST","CPI","TOT","AGRWTH","M","2004-05",3.718048,
"EST","CPI","TOT","AGRWTH","M","2004-06",4.513618,
"EST","CPI","TOT","AGRWTH","M","2004-07",4.118104,
"EST","CPI","TOT","AGRWTH","M","2004-08",3.962704,
"EST","CPI","TOT","AGRWTH","M","2004-09",3.875969,
"EST","CPI","TOT","AGRWTH","M","2004-10",4.102167,
"EST","CPI","TOT","AGRWTH","M","2004-11",4.651163,
"EST","CPI","TOT","AGRWTH","M","2004-12",5.046584,
"EST","CPI","TOT","AGRWTH","M","2005-01",4.247104,
"EST","CPI","TOT","AGRWTH","M","2005-02",4.461538,
"EST","CPI","TOT","AGRWTH","M","2005-03",4.99232,
